"
نامور فرانسیسی اداکارہ نے اسلام قبول کرلیا ", 7 نومبر 2022,فرانس سے تعلق رکھنے والی معروف اداکارہ مرین الہیمر نے اسلام قبول کرلیا۔ انہوں نے عمرے کی سعادت بھی حاصل کرلی۔
"
کراچی سے پی ٹی آئی رہنما گرفتار ", 7 نومبر 2022,کراچی: پاکستان تحریک انصاف سندھ کے اہم رہنما سبحان علی ساحل کو حراست میں لے لیا گیا ہے۔
"
عمران خان پر قاتلانہ حملے کیخلاف آج پنڈی میں بھرپور احتجاج… ", 7 نومبر 2022,پاکستان تحریک انصاف کے سربراہ اور سابق وزیراعظم عمران خان پر قاتلانہ حملے کے خلاف پارٹی کی جانب سے آج جڑواں شہر راولپنڈی میں بھرپور احتجاج کیا جائیگا۔
Headline,Date and Time,Details
"
پی ٹی آئی کے اہم رہنماؤں کے خلاف کریک ڈاؤن کا فیصلہ ", 7 نومبر 2022,قانون نافذ کرنے والے اداروں کا رات گئے وفاقی دارالحکومت اسلام آباد میں اجلاس ہوا جس میں پاکستان تحریک انصاف کے اہم رہنماؤں کیخلاف کریک ڈاؤن کا فیصلہ کیا گیا۔
"
ملازمین کی برطرفی پر ٹوئٹر کے شریک بانی نے خاموشی توڑ دی ", 6 نومبر 2022,ٹوئٹر کے نئے مالک ایلون مسک کی جانب سے ملازمین کی برطرفیوں پر پلیٹ فارم کے شریک بانی اور سابق سی ای او جیک ڈورسی نے خاموشی توڑ دی۔
"
‘پاکستان کو اس بحران سے عمران خان ہی نکال… ", 6 نومبر 2022,ملتان: وائس چیئرمین پی ٹی آئی شاہ محمود قریشی کا کہنا ہے کہ پاکستان کو موجودہ بحران سے عمران خان ہی نکال سکتے ہیں۔
"
کوپ کانفرنس: وزیراعظم مصر پہنچ گئے ", 6 نومبر 2022,شرم الشیخ: وزیر اعظم محمد شہباز شریف ‘ کلائمیٹ امپلیمنٹیشن سمٹ میں شرکت کے لیے مصر کے شہر شرم الشیخ پہنچ گئے۔
"
جیجی حدید نے اپنا ٹوئٹر اکاؤنٹ غیر فعال کرنے کی وجہ بتا دی ", 6 نومبر 2022,لاس ایجنلس: معروف امریکی ماڈل جیجی حدید نے بھی اپنا تصدیق شدہ ٹوئٹر اکاؤنٹ غیر فعال کرنے کا اعلان کر دیا جس سے ان کے مداح مایوس ہوگئے۔
"
جیجی حدید نے اپنا ٹوئٹر اکاؤنٹ غیر فعال کرنے کی وجہ بتا دی ", 6 نومبر 2022,یہ بھی پڑھیں: 
"
جیجی حدید نے اپنا ٹوئٹر اکاؤنٹ غیر فعال کرنے کی وجہ بتا دی ", 6 نومبر 2022,یہ بھی پڑھیں: 
"
سرکاری ملازمین کا پارلیمنٹ ہاؤس کے باہر دھرنے کا اعلان ", 6 نومبر 2022,ملک بھر کے سرکاری ملازمین نے پارلیمنٹ ہاؤس کے باہر دھرنا دینے کا اعلان کر دیا۔
"
کراچی؛ گاڑی کھائی میں گرنے سے 5 افراد جاں بحق ", 7 نومبر 2022,کراچی: سپرہائی وے پر گاڑی کھائی میں گرنے سے 5 افراد جاں بحق ہو گئے۔
"
نامور فرانسیسی اداکارہ نے اسلام قبول کرلیا ", 7 نومبر 2022,فرانس سے تعلق رکھنے والی معروف اداکارہ مرین الہیمر نے اسلام قبول کرلیا۔ انہوں نے عمرے کی سعادت بھی حاصل کرلی۔
"
کراچی سے پی ٹی آئی رہنما گرفتار ", 7 نومبر 2022,کراچی: پاکستان تحریک انصاف سندھ کے اہم رہنما سبحان علی ساحل کو حراست میں لے لیا گیا ہے۔
"
عمران خان پر قاتلانہ حملے کیخلاف آج پنڈی میں بھرپور احتجاج… ", 7 نومبر 2022,پاکستان تحریک انصاف کے سربراہ اور سابق وزیراعظم عمران خان پر قاتلانہ حملے کے خلاف پارٹی کی جانب سے آج جڑواں شہر راولپنڈی میں بھرپور احتجاج کیا جائیگا۔
Headline,Date and Time,Details
"
عمران خان کا سائفر اور آڈیو لیک اسکینڈل میں طلبی کیخلاف عدالت سے رجوع ", 5 دسمبر 2022,لاہور : پی ٹی آئی چیئرمین عمران خان نے سائفر اور آڈیو لیک اسکینڈل میں طلبی کے خلاف عدالت سے رجوع کرلیا۔
"
کراچی : بیرون ممالک سے وطن واپس آنے والے مسافروں کو لوٹنے… ", 5 دسمبر 2022,کراچی : پولیس نے بیرون ممالک سے وطن واپس آنے والے مسافروں کو لوٹنے والے گروہ کو گرفتار کرلیا۔
"
خاتون کا ملزمہ کو قتل کرکے اپنے ہی موت کا دعویٰ، دیکھنے والے… ", 5 دسمبر 2022,نوئیڈا میں 22 سالہ خاتون نے ایک مال کی ملازمہ کو قتل کرکے اور لاش کو اپنے ہی کپڑوں سے تبدیل کرکے اپنی موت کا جھوٹا دعویٰ کیا ہے۔
"
محمد رضوان نے ایک اور سنگِ میل عبور کرلیا ", 5 دسمبر 2022,پاکستان کے وکٹ کیپنگ بلے باز محمد رضوان نے انٹرنیشنل کرکٹ میں ایک اور سنگِ میل عبور کر لیا۔
"
نعیمہ بٹ کی نئی ویڈیو وائرل ", 5 دسمبر 2022,معروف اداکارہ نعیمہ بٹ نے انسٹاگرام پر اپنی نئی ویڈیو شیئر کردی جسے مداح بے حد پسند کر رہے ہیں۔
"
نعیمہ بٹ کی نئی ویڈیو وائرل ", 5 دسمبر 2022,ویڈیو میں نعیمہ، نواز الدین صدیقی اور تمنا بھاٹیہ کی نئی آنے والی فلم
"
نعیمہ بٹ کی نئی ویڈیو وائرل ", 5 دسمبر 2022,یاد رہے کہ نعیمہ بٹ
"
ایسی غذا جو مائیکرو ویو اوون سے گزر کر خطرناک ثابت ہوسکتی… ", 5 دسمبر 2022,ماہرینِ غذائیات کا کہنا ہے کہ کھانے کو بار بار مائیکرو ویو اوون میں گرم کرنا صحت کے لیے نقصان دہ ہے۔
"
ایسی غذا جو مائیکرو ویو اوون سے گزر کر خطرناک ثابت ہوسکتی… ", 5 دسمبر 2022,ایسے کھانوں میں انڈا  سرِفہرست ہے
"
ایسی غذا جو مائیکرو ویو اوون سے گزر کر خطرناک ثابت ہوسکتی… ", 5 دسمبر 2022,آلو 
"
ایسی غذا جو مائیکرو ویو اوون سے گزر کر خطرناک ثابت ہوسکتی… ", 5 دسمبر 2022,چاول 
"
ایسی غذا جو مائیکرو ویو اوون سے گزر کر خطرناک ثابت ہوسکتی… ", 5 دسمبر 2022,سی فوڈ 
"
شکست کے بعد پاکستان کو ایک اور بڑا دھچکا ", 5 دسمبر 2022,پاکستان کو انگلینڈ کے خلاف تاریخی ٹیسٹ سیریز میں بڑا دھچکا لگ گیا۔ پنڈی ٹیسٹ میں ڈیبیو کرنے والے حارث رؤف کی سیریز کے بقیہ میچز میں شرکت مشکوک ہو گئی ہے۔
"
عمران خان کو پارٹی چیئرمین شپ سے ہٹانے کی کارروائی شروع ", 5 دسمبر 2022,اسلام آباد: چیئرمین پی ٹی آئی عمران خان کی توشہ خانہ ریفرنس میں نااہلی سے متعلق کیس میں الیکشن کمیشن حرکت میں آگیا ہے۔
"
نوشہرو فیروزموٹر وے کرپشن اسکینڈل : فیک فائڈنگ کمیٹی کی… ", 5 دسمبر 2022,کراچی : نوشہرو فیروزموٹر وے کرپشن اسکینڈل کی ابتدائی تحقیقات میں بتایا گیا ہے کہ نوشہروفیروز میں مجموعی طور پر 2 ارب 28 کروڑ روپے خورد برد کئے گئے۔
